tool,pid,dataset,session,index,action,time,data,fields,fields_count,is_aggregated,vars,vars_count,selected_fields,selected_fields_count,selected_vars,selected_vars_count,has_extra_field,isDrilldown,shorthand,spec,marktype,tooltip_count,hovered_data,bookmark_removed
polestar,317,Movies,2,488,BOOKMARK_REMOVE,3/17/2015 18:22:00,"""mark=point|x=year_Release_Date,T|y=Rotten_Tomatoes_Rating,Q""","Rotten_Tomatoes_Rating,Q|year_year_Release_Date,T",2,FALSE,"Rotten_Tomatoes_Rating,year_Release_Date",2,,,,,,,"mark=point|x=year_year_Release_Date,T|y=Rotten_Tomatoes_Rating,Q","{""marktype"":""point"",""enc"":{""x"":{""type"":""T"",""name"":""year_Release_Date"",""fn"":""year""},""y"":{""type"":""Q"",""name"":""Rotten_Tomatoes_Rating""}}}",point,,,
polestar,317,Movies,2,515,BOOKMARK_ADD,3/17/2015 18:23:00,"""mark=tick|x=year_Release_Date,T|y=Major_Genre,O|color=Major_Genre,O""","Major_Genre,O|Major_Genre,O|year_year_Release_Date,T",3,FALSE,"Major_Genre,year_Release_Date",2,,,,,,,"mark=tick|x=year_year_Release_Date,T|y=Major_Genre,O|color=Major_Genre,O","{""marktype"":""tick"",""enc"":{""x"":{""type"":""T"",""name"":""year_Release_Date"",""fn"":""year""},""y"":{""type"":""O"",""name"":""Major_Genre""},""color"":{""type"":""O"",""name"":""Major_Genre""}}}",tick,,,FALSE
polestar,317,Movies,2,605,BOOKMARK_ADD,3/17/2015 18:26:00,"""mark=point|x=Running_Time_min,Q|y=Rotten_Tomatoes_Rating,Q""","Rotten_Tomatoes_Rating,Q|Running_Time_min,Q",2,FALSE,"Rotten_Tomatoes_Rating,Running_Time_min",2,,,,,,,"mark=point|x=Running_Time_min,Q|y=Rotten_Tomatoes_Rating,Q","{""marktype"":""point"",""enc"":{""x"":{""type"":""Q"",""name"":""Running_Time_min""},""y"":{""type"":""Q"",""name"":""Rotten_Tomatoes_Rating""}}}",point,,,FALSE
polestar,317,Movies,2,643,BOOKMARK_ADD,3/17/2015 18:27:00,"""mark=point|x=IMDB_Rating,Q|y=IMDB_Votes,Q""","IMDB_Rating,Q|IMDB_Votes,Q",2,FALSE,"IMDB_Rating,IMDB_Votes",2,,,,,,,"mark=point|x=IMDB_Rating,Q|y=IMDB_Votes,Q","{""marktype"":""point"",""enc"":{""x"":{""type"":""Q"",""name"":""IMDB_Rating""},""y"":{""type"":""Q"",""name"":""IMDB_Votes""}}}",point,,,FALSE
polestar,317,Movies,2,715,BOOKMARK_ADD,3/17/2015 18:29:00,"""mark=point|x=Director,O|y=avg_Worldwide_Gross,Q""","Director,O|avg_Worldwide_Gross,Q",2,TRUE,"Director,Worldwide_Gross",2,,,,,,,"mark=point|x=Director,O|y=avg_Worldwide_Gross,Q","{""marktype"":""point"",""enc"":{""x"":{""type"":""O"",""name"":""Director""},""y"":{""type"":""Q"",""name"":""Worldwide_Gross"",""aggr"":""avg""}}}",point,,,FALSE
polestar,317,Movies,2,730,BOOKMARK_ADD,3/17/2015 18:30:00,"""mark=point|x=Director,O|y=avg_US_Gross,Q""","Director,O|avg_US_Gross,Q",2,TRUE,"Director,US_Gross",2,,,,,,,"mark=point|x=Director,O|y=avg_US_Gross,Q","{""marktype"":""point"",""enc"":{""x"":{""type"":""O"",""name"":""Director""},""y"":{""type"":""Q"",""name"":""US_Gross"",""aggr"":""avg""}}}",point,,,FALSE
polestar,317,Movies,2,799,BOOKMARK_ADD,3/17/2015 18:33:00,"""mark=point|x=Distributor,O|y=avg_Worldwide_Gross,Q""","Distributor,O|avg_Worldwide_Gross,Q",2,TRUE,"Distributor,Worldwide_Gross",2,,,,,,,"mark=point|x=Distributor,O|y=avg_Worldwide_Gross,Q","{""marktype"":""point"",""enc"":{""x"":{""type"":""O"",""name"":""Distributor""},""y"":{""type"":""Q"",""name"":""Worldwide_Gross"",""aggr"":""avg""}}}",point,,,FALSE
polestar,317,Movies,2,896,BOOKMARK_ADD,3/17/2015 18:36:00,"""mark=point|x=Title,O|y=Distributor,O|size=count_*,Q""","count_*,Q|Distributor,O|Title,O",3,TRUE,"Distributor,Title",2,,,,,,,"mark=point|x=Title,O|y=Distributor,O|size=count_*,Q","{""marktype"":""point"",""enc"":{""x"":{""type"":""O"",""name"":""Title""},""y"":{""type"":""O"",""name"":""Distributor""},""size"":{""type"":""Q"",""name"":""*"",""aggr"":""count""}}}",point,,,FALSE
voyager,317,Birdstrikes,1,201,BOOKMARK_ADD,3/17/2015 17:26:00,"""mark=bar|x=sum_Cost__Total_$,Q|y=Wildlife__Species,O""","sum_Cost__Total_$,Q|Wildlife__Species,O",2,TRUE,"Cost__Total_$,Wildlife__Species",2,"Wildlife__Species,O",1,Wildlife__Species,1,TRUE,FALSE,"mark=bar|x=sum_Cost__Total_$,Q|y=Wildlife__Species,O","{""marktype"":""bar"",""enc"":{""x"":{""type"":""Q"",""name"":""Cost__Total_$"",""aggr"":""sum""},""y"":{""type"":""O"",""name"":""Wildlife__Species""}}}",bar,,,FALSE
voyager,317,Birdstrikes,1,295,BOOKMARK_ADD,3/17/2015 17:28:00,"""mark=point|x=Aircraft__Airline_Operator,O|y=Airport__Name,O|size=sum_Cost__Total_$,Q""","Aircraft__Airline_Operator,O|Airport__Name,O|sum_Cost__Total_$,Q",3,TRUE,"Aircraft__Airline_Operator,Airport__Name,Cost__Total_$",3,"Aircraft__Airline_Operator,O|Cost__Total_$,Q",2,"Aircraft__Airline_Operator,Cost__Total_$",2,TRUE,TRUE,"mark=point|x=Aircraft__Airline_Operator,O|y=Airport__Name,O|size=sum_Cost__Total_$,Q","{""marktype"":""point"",""enc"":{""x"":{""type"":""O"",""name"":""Aircraft__Airline_Operator""},""y"":{""type"":""O"",""name"":""Airport__Name""},""size"":{""type"":""Q"",""name"":""Cost__Total_$"",""aggr"":""sum""}}}",point,,,FALSE
voyager,317,Birdstrikes,1,326,BOOKMARK_ADD,3/17/2015 17:29:00,"""mark=tick|x=Cost__Total_$,Q|y=Aircraft__Airline_Operator,O|color=Effect__Amount_of_damage,O""","Aircraft__Airline_Operator,O|Cost__Total_$,Q|Effect__Amount_of_damage,O",3,FALSE,"Aircraft__Airline_Operator,Cost__Total_$,Effect__Amount_of_damage",3,"Aircraft__Airline_Operator,O|Cost__Total_$,Q",2,"Aircraft__Airline_Operator,Cost__Total_$",2,TRUE,TRUE,"mark=tick|x=Cost__Total_$,Q|y=Aircraft__Airline_Operator,O|color=Effect__Amount_of_damage,O","{""marktype"":""tick"",""enc"":{""x"":{""type"":""Q"",""name"":""Cost__Total_$""},""y"":{""type"":""O"",""name"":""Aircraft__Airline_Operator""},""color"":{""type"":""O"",""name"":""Effect__Amount_of_damage""}}}",tick,,,FALSE
voyager,317,Birdstrikes,1,471,BOOKMARK_ADD,3/17/2015 17:34:00,"""mark=point|x=Aircraft__Airline_Operator,O|y=Airport__Name,O|size=count_*,Q""","count_*,Q|Aircraft__Airline_Operator,O|Airport__Name,O",3,TRUE,"Aircraft__Airline_Operator,Airport__Name",2,"Aircraft__Airline_Operator,O|count_*,Q",2,Aircraft__Airline_Operator,1,TRUE,TRUE,"mark=point|x=Aircraft__Airline_Operator,O|y=Airport__Name,O|size=count_*,Q","{""marktype"":""point"",""enc"":{""x"":{""type"":""O"",""name"":""Aircraft__Airline_Operator""},""y"":{""type"":""O"",""name"":""Airport__Name""},""size"":{""type"":""Q"",""name"":""*"",""aggr"":""count""}}}",point,,,FALSE
voyager,317,Birdstrikes,1,538,BOOKMARK_ADD,3/17/2015 17:35:00,"""mark=point|x=Aircraft__Airline_Operator,O|y=Effect__Amount_of_damage,O|size=count_*,Q""","count_*,Q|Aircraft__Airline_Operator,O|Effect__Amount_of_damage,O",3,TRUE,"Aircraft__Airline_Operator,Effect__Amount_of_damage",2,"Effect__Amount_of_damage,O|count_*,Q",2,Effect__Amount_of_damage,1,TRUE,FALSE,"mark=point|x=Aircraft__Airline_Operator,O|y=Effect__Amount_of_damage,O|size=count_*,Q","{""marktype"":""point"",""enc"":{""x"":{""type"":""O"",""name"":""Aircraft__Airline_Operator""},""y"":{""type"":""O"",""name"":""Effect__Amount_of_damage""},""size"":{""type"":""Q"",""name"":""*"",""aggr"":""count""}}}",point,,,FALSE
voyager,317,Birdstrikes,1,686,BOOKMARK_ADD,3/17/2015 17:40:00,"""mark=text|row=When__Phase_of_flight,O|color=count_*,Q|text=count_*,Q""","count_*,Q|count_*,Q|When__Phase_of_flight,O",3,TRUE,When__Phase_of_flight,1,"When__Phase_of_flight,O",1,When__Phase_of_flight,1,TRUE,TRUE,"mark=text|row=When__Phase_of_flight,O|color=count_*,Q|text=count_*,Q","{""marktype"":""text"",""enc"":{""row"":{""type"":""O"",""name"":""When__Phase_of_flight""},""color"":{""type"":""Q"",""name"":""*"",""aggr"":""count""},""text"":{""type"":""Q"",""name"":""*"",""aggr"":""count""}}}",text,,,FALSE
voyager,317,Birdstrikes,1,694,BOOKMARK_ADD,3/17/2015 17:41:00,"""mark=bar|x=sum_Cost__Total_$,Q|y=When__Phase_of_flight,O""","sum_Cost__Total_$,Q|When__Phase_of_flight,O",2,TRUE,"Cost__Total_$,When__Phase_of_flight",2,"When__Phase_of_flight,O",1,When__Phase_of_flight,1,TRUE,FALSE,"mark=bar|x=sum_Cost__Total_$,Q|y=When__Phase_of_flight,O","{""marktype"":""bar"",""enc"":{""x"":{""type"":""Q"",""name"":""Cost__Total_$"",""aggr"":""sum""},""y"":{""type"":""O"",""name"":""When__Phase_of_flight""}}}",bar,,,TRUE
voyager,317,Birdstrikes,1,709,BOOKMARK_REMOVE,3/17/2015 17:41:00,"""mark=bar|x=sum_Cost__Total_$,Q|y=When__Phase_of_flight,O""","sum_Cost__Total_$,Q|When__Phase_of_flight,O",2,TRUE,"Cost__Total_$,When__Phase_of_flight",2,"When__Phase_of_flight,O",1,When__Phase_of_flight,1,TRUE,FALSE,"mark=bar|x=sum_Cost__Total_$,Q|y=When__Phase_of_flight,O","{""marktype"":""bar"",""enc"":{""x"":{""type"":""Q"",""name"":""Cost__Total_$"",""aggr"":""sum""},""y"":{""type"":""O"",""name"":""When__Phase_of_flight""}}}",bar,,,
voyager,317,Birdstrikes,1,772,BOOKMARK_ADD,3/17/2015 17:43:00,"""mark=point|x=Aircraft__Airline_Operator,O|y=When__Time_of_day,O|size=sum_Cost__Total_$,Q""","Aircraft__Airline_Operator,O|sum_Cost__Total_$,Q|When__Time_of_day,O",3,TRUE,"Aircraft__Airline_Operator,Cost__Total_$,When__Time_of_day",3,"When__Time_of_day,O|Cost__Total_$,Q",2,"Cost__Total_$,When__Time_of_day",2,TRUE,TRUE,"mark=point|x=Aircraft__Airline_Operator,O|y=When__Time_of_day,O|size=sum_Cost__Total_$,Q","{""marktype"":""point"",""enc"":{""x"":{""type"":""O"",""name"":""Aircraft__Airline_Operator""},""y"":{""type"":""O"",""name"":""When__Time_of_day""},""size"":{""type"":""Q"",""name"":""Cost__Total_$"",""aggr"":""sum""}}}",point,,,TRUE
voyager,317,Birdstrikes,1,816,BOOKMARK_REMOVE,3/17/2015 17:44:00,"""mark=point|x=Aircraft__Airline_Operator,O|y=When__Time_of_day,O|size=sum_Cost__Total_$,Q""","Aircraft__Airline_Operator,O|sum_Cost__Total_$,Q|When__Time_of_day,O",3,TRUE,"Aircraft__Airline_Operator,Cost__Total_$,When__Time_of_day",3,"When__Time_of_day,O",1,When__Time_of_day,1,TRUE,FALSE,"mark=point|x=Aircraft__Airline_Operator,O|y=When__Time_of_day,O|size=sum_Cost__Total_$,Q","{""marktype"":""point"",""enc"":{""x"":{""type"":""O"",""name"":""Aircraft__Airline_Operator""},""y"":{""type"":""O"",""name"":""When__Time_of_day""},""size"":{""type"":""Q"",""name"":""Cost__Total_$"",""aggr"":""sum""}}}",point,,,
voyager,317,Birdstrikes,1,996,BOOKMARK_ADD,3/17/2015 17:49:00,"""mark=point|x=Aircraft__Make_Model,O|y=Airport__Name,O|size=count_*,Q""","count_*,Q|Aircraft__Make_Model,O|Airport__Name,O",3,TRUE,"Aircraft__Make_Model,Airport__Name",2,"Aircraft__Make_Model,O|Airport__Name,O",2,"Aircraft__Make_Model,Airport__Name",2,TRUE,TRUE,"mark=point|x=Aircraft__Make_Model,O|y=Airport__Name,O|size=count_*,Q","{""marktype"":""point"",""enc"":{""x"":{""type"":""O"",""name"":""Aircraft__Make_Model""},""y"":{""type"":""O"",""name"":""Airport__Name""},""size"":{""type"":""Q"",""name"":""*"",""aggr"":""count""}}}",point,,,FALSE
voyager,317,Birdstrikes,1,1146,BOOKMARK_ADD,3/17/2015 17:54:00,"""mark=tick|x=Speed_IAS_in_knots,Q|y=When__Phase_of_flight,O""","Speed_IAS_in_knots,Q|When__Phase_of_flight,O",2,FALSE,"Speed_IAS_in_knots,When__Phase_of_flight",2,"When__Phase_of_flight,O|Speed_IAS_in_knots,Q",2,"Speed_IAS_in_knots,When__Phase_of_flight",2,FALSE,TRUE,"mark=tick|x=Speed_IAS_in_knots,Q|y=When__Phase_of_flight,O","{""marktype"":""tick"",""enc"":{""x"":{""type"":""Q"",""name"":""Speed_IAS_in_knots""},""y"":{""type"":""O"",""name"":""When__Phase_of_flight""}}}",tick,,,FALSE
polestar,353,Movies,1,87,BOOKMARK_ADD,3/18/2015 21:04:00,"""mark=bar|x=year_Release_Date,T|y=avg_Production_Budget,Q""","avg_Production_Budget,Q|year_year_Release_Date,T",2,TRUE,"Production_Budget,year_Release_Date",2,,,,,,,"mark=bar|x=year_year_Release_Date,T|y=avg_Production_Budget,Q","{""marktype"":""bar"",""enc"":{""x"":{""type"":""T"",""name"":""year_Release_Date"",""fn"":""year""},""y"":{""type"":""Q"",""name"":""Production_Budget"",""aggr"":""avg""}}}",bar,,,FALSE
polestar,353,Movies,1,154,BOOKMARK_ADD,3/18/2015 21:08:00,"""mark=point|x=year_Release_Date,T|y=Worldwide_Gross,Q""","Worldwide_Gross,Q|year_year_Release_Date,T",2,FALSE,"Worldwide_Gross,year_Release_Date",2,,,,,,,"mark=point|x=year_year_Release_Date,T|y=Worldwide_Gross,Q","{""marktype"":""point"",""enc"":{""x"":{""type"":""T"",""name"":""year_Release_Date"",""fn"":""year""},""y"":{""type"":""Q"",""name"":""Worldwide_Gross""}}}",point,,,FALSE
polestar,353,Movies,1,206,BOOKMARK_ADD,3/18/2015 21:11:00,"""mark=bar|x=year_Release_Date,T|y=sum_US_DVD_Sales,Q""","sum_US_DVD_Sales,Q|year_year_Release_Date,T",2,TRUE,"US_DVD_Sales,year_Release_Date",2,,,,,,,"mark=bar|x=year_year_Release_Date,T|y=sum_US_DVD_Sales,Q","{""marktype"":""bar"",""enc"":{""x"":{""type"":""T"",""name"":""year_Release_Date"",""fn"":""year""},""y"":{""type"":""Q"",""name"":""US_DVD_Sales"",""aggr"":""sum""}}}",bar,,,FALSE
polestar,353,Movies,1,306,BOOKMARK_ADD,3/18/2015 21:14:00,"""mark=line|x=year_Release_Date,T|y=count_*,Q|color=Major_Genre,O""","count_*,Q|Major_Genre,O|year_year_Release_Date,T",3,TRUE,"Major_Genre,year_Release_Date",2,,,,,,,"mark=line|x=year_year_Release_Date,T|y=count_*,Q|color=Major_Genre,O","{""marktype"":""line"",""enc"":{""x"":{""type"":""T"",""name"":""year_Release_Date"",""fn"":""year""},""y"":{""type"":""Q"",""name"":""*"",""aggr"":""count""},""color"":{""type"":""O"",""name"":""Major_Genre""}}}",line,,,TRUE
polestar,353,Movies,1,307,BOOKMARK_REMOVE,3/18/2015 21:14:00,"""mark=line|x=year_Release_Date,T|y=count_*,Q|color=Major_Genre,O""","count_*,Q|Major_Genre,O|year_year_Release_Date,T",3,TRUE,"Major_Genre,year_Release_Date",2,,,,,,,"mark=line|x=year_year_Release_Date,T|y=count_*,Q|color=Major_Genre,O","{""marktype"":""line"",""enc"":{""x"":{""type"":""T"",""name"":""year_Release_Date"",""fn"":""year""},""y"":{""type"":""Q"",""name"":""*"",""aggr"":""count""},""color"":{""type"":""O"",""name"":""Major_Genre""}}}",line,,,
polestar,353,Movies,1,310,BOOKMARK_ADD,3/18/2015 21:14:00,"""mark=line|x=year_Release_Date,T|y=count_*,Q|color=Major_Genre,O""","count_*,Q|Major_Genre,O|year_year_Release_Date,T",3,TRUE,"Major_Genre,year_Release_Date",2,,,,,,,"mark=line|x=year_year_Release_Date,T|y=count_*,Q|color=Major_Genre,O","{""marktype"":""line"",""enc"":{""x"":{""type"":""T"",""name"":""year_Release_Date"",""fn"":""year""},""y"":{""type"":""Q"",""name"":""*"",""aggr"":""count""},""color"":{""type"":""O"",""name"":""Major_Genre""}}}",line,,,FALSE
polestar,353,Movies,1,418,BOOKMARK_ADD,3/18/2015 21:18:00,"""mark=bar|x=Major_Genre,O|y=avg_IMDB_Rating,Q""","avg_IMDB_Rating,Q|Major_Genre,O",2,TRUE,"IMDB_Rating,Major_Genre",2,,,,,,,"mark=bar|x=Major_Genre,O|y=avg_IMDB_Rating,Q","{""marktype"":""bar"",""enc"":{""x"":{""type"":""O"",""name"":""Major_Genre""},""y"":{""type"":""Q"",""name"":""IMDB_Rating"",""aggr"":""avg""}}}",bar,,,FALSE
polestar,353,Movies,1,590,BOOKMARK_ADD,3/18/2015 21:24:00,"""mark=bar|x=Distributor,O|y=count_*,Q|color=Major_Genre,O""","count_*,Q|Distributor,O|Major_Genre,O",3,TRUE,"Distributor,Major_Genre",2,,,,,,,"mark=bar|x=Distributor,O|y=count_*,Q|color=Major_Genre,O","{""marktype"":""bar"",""enc"":{""x"":{""type"":""O"",""name"":""Distributor""},""y"":{""type"":""Q"",""name"":""*"",""aggr"":""count""},""color"":{""type"":""O"",""name"":""Major_Genre""}}}",bar,,,TRUE
polestar,353,Movies,1,599,BOOKMARK_REMOVE,3/18/2015 21:24:00,"""mark=bar|x=Distributor,O|y=count_*,Q|color=Major_Genre,O""","count_*,Q|Distributor,O|Major_Genre,O",3,TRUE,"Distributor,Major_Genre",2,,,,,,,"mark=bar|x=Distributor,O|y=count_*,Q|color=Major_Genre,O","{""marktype"":""bar"",""enc"":{""x"":{""type"":""O"",""name"":""Distributor""},""y"":{""type"":""Q"",""name"":""*"",""aggr"":""count""},""color"":{""type"":""O"",""name"":""Major_Genre""}}}",bar,,,
polestar,353,Movies,1,602,BOOKMARK_ADD,3/18/2015 21:24:00,"""mark=bar|x=Distributor,O|y=count_*,Q|color=Major_Genre,O""","count_*,Q|Distributor,O|Major_Genre,O",3,TRUE,"Distributor,Major_Genre",2,,,,,,,"mark=bar|x=Distributor,O|y=count_*,Q|color=Major_Genre,O","{""marktype"":""bar"",""enc"":{""x"":{""type"":""O"",""name"":""Distributor""},""y"":{""type"":""Q"",""name"":""*"",""aggr"":""count""},""color"":{""type"":""O"",""name"":""Major_Genre""}}}",bar,,,FALSE
polestar,353,Movies,1,705,BOOKMARK_ADD,3/18/2015 21:27:00,"""mark=bar|x=Major_Genre,O|y=avg_Running_Time_min,Q""","Major_Genre,O|avg_Running_Time_min,Q",2,TRUE,"Major_Genre,Running_Time_min",2,,,,,,,"mark=bar|x=Major_Genre,O|y=avg_Running_Time_min,Q","{""marktype"":""bar"",""enc"":{""x"":{""type"":""O"",""name"":""Major_Genre""},""y"":{""type"":""Q"",""name"":""Running_Time_min"",""aggr"":""avg""}}}",bar,,,FALSE
polestar,353,Movies,1,794,BOOKMARK_ADD,3/18/2015 21:32:00,"""mark=point|x=IMDB_Rating,Q|y=Rotten_Tomatoes_Rating,Q""","IMDB_Rating,Q|Rotten_Tomatoes_Rating,Q",2,FALSE,"IMDB_Rating,Rotten_Tomatoes_Rating",2,,,,,,,"mark=point|x=IMDB_Rating,Q|y=Rotten_Tomatoes_Rating,Q","{""marktype"":""point"",""enc"":{""x"":{""type"":""Q"",""name"":""IMDB_Rating""},""y"":{""type"":""Q"",""name"":""Rotten_Tomatoes_Rating""}}}",point,,,FALSE
voyager,353,Birdstrikes,2,255,BOOKMARK_ADD,3/18/2015 21:48:00,"""mark=line|x=year_Flight_Date,T|y=sum_Cost__Other,Q""","sum_Cost__Other,Q|year_year_Flight_Date,T",2,TRUE,"Cost__Other,year_Flight_Date",2,"Flight_Date,T",1,Flight_Date,1,TRUE,FALSE,"mark=line|x=year_year_Flight_Date,T|y=sum_Cost__Other,Q","{""marktype"":""line"",""enc"":{""x"":{""type"":""T"",""name"":""year_Flight_Date"",""fn"":""year""},""y"":{""type"":""Q"",""name"":""Cost__Other"",""aggr"":""sum""}}}",line,,,TRUE
voyager,353,Birdstrikes,2,269,BOOKMARK_REMOVE,3/18/2015 21:49:00,"""mark=line|x=year_Flight_Date,T|y=sum_Cost__Other,Q""","sum_Cost__Other,Q|year_year_Flight_Date,T",2,TRUE,"Cost__Other,year_Flight_Date",2,"Flight_Date,T",1,Flight_Date,1,TRUE,FALSE,"mark=line|x=year_year_Flight_Date,T|y=sum_Cost__Other,Q","{""marktype"":""line"",""enc"":{""x"":{""type"":""T"",""name"":""year_Flight_Date"",""fn"":""year""},""y"":{""type"":""Q"",""name"":""Cost__Other"",""aggr"":""sum""}}}",line,,,
voyager,353,Birdstrikes,2,299,BOOKMARK_ADD,3/18/2015 21:49:00,"""mark=line|x=year_Flight_Date,T|y=sum_Cost__Total_$,Q""","sum_Cost__Total_$,Q|year_year_Flight_Date,T",2,TRUE,"Cost__Total_$,year_Flight_Date",2,"Flight_Date,T|Cost__Total_$,Q",2,"Cost__Total_$,Flight_Date",2,FALSE,FALSE,"mark=line|x=year_year_Flight_Date,T|y=sum_Cost__Total_$,Q","{""marktype"":""line"",""enc"":{""x"":{""type"":""T"",""name"":""year_Flight_Date"",""fn"":""year""},""y"":{""type"":""Q"",""name"":""Cost__Total_$"",""aggr"":""sum""}}}",line,,,FALSE
voyager,353,Birdstrikes,2,312,BOOKMARK_ADD,3/18/2015 21:50:00,"""mark=point|x=year_Flight_Date,T|y=Aircraft__Airline_Operator,O|size=sum_Cost__Total_$,Q""","Aircraft__Airline_Operator,O|sum_Cost__Total_$,Q|year_year_Flight_Date,T",3,TRUE,"Aircraft__Airline_Operator,Cost__Total_$,year_Flight_Date",3,"Flight_Date,T|Cost__Total_$,Q",2,"Cost__Total_$,Flight_Date",2,TRUE,FALSE,"mark=point|x=year_year_Flight_Date,T|y=Aircraft__Airline_Operator,O|size=sum_Cost__Total_$,Q","{""marktype"":""point"",""enc"":{""x"":{""type"":""T"",""name"":""year_Flight_Date"",""fn"":""year""},""y"":{""type"":""O"",""name"":""Aircraft__Airline_Operator""},""size"":{""type"":""Q"",""name"":""Cost__Total_$"",""aggr"":""sum""}}}",point,,,TRUE
voyager,353,Birdstrikes,2,315,BOOKMARK_REMOVE,3/18/2015 21:50:00,"""mark=point|x=year_Flight_Date,T|y=Aircraft__Airline_Operator,O|size=sum_Cost__Total_$,Q""","Aircraft__Airline_Operator,O|sum_Cost__Total_$,Q|year_year_Flight_Date,T",3,TRUE,"Aircraft__Airline_Operator,Cost__Total_$,year_Flight_Date",3,"Flight_Date,T|Cost__Total_$,Q",2,"Cost__Total_$,Flight_Date",2,TRUE,FALSE,"mark=point|x=year_year_Flight_Date,T|y=Aircraft__Airline_Operator,O|size=sum_Cost__Total_$,Q","{""marktype"":""point"",""enc"":{""x"":{""type"":""T"",""name"":""year_Flight_Date"",""fn"":""year""},""y"":{""type"":""O"",""name"":""Aircraft__Airline_Operator""},""size"":{""type"":""Q"",""name"":""Cost__Total_$"",""aggr"":""sum""}}}",point,,,
voyager,353,Birdstrikes,2,561,BOOKMARK_ADD,3/18/2015 21:56:00,"""mark=point|x=sum_Cost__Total_$,Q|y=Aircraft__Make_Model,O|size=count_*,Q""","count_*,Q|Aircraft__Make_Model,O|sum_Cost__Total_$,Q",3,TRUE,"Aircraft__Make_Model,Cost__Total_$",2,"Aircraft__Make_Model,O|Cost__Total_$,Q|count_*,Q",3,"Aircraft__Make_Model,Cost__Total_$",2,FALSE,TRUE,"mark=point|x=sum_Cost__Total_$,Q|y=Aircraft__Make_Model,O|size=count_*,Q","{""marktype"":""point"",""enc"":{""x"":{""type"":""Q"",""name"":""Cost__Total_$"",""aggr"":""sum""},""y"":{""type"":""O"",""name"":""Aircraft__Make_Model""},""size"":{""type"":""Q"",""name"":""*"",""aggr"":""count""}}}",point,,,FALSE
voyager,353,Birdstrikes,2,672,BOOKMARK_ADD,3/18/2015 21:59:00,"""mark=point|x=Effect__Amount_of_damage,O|y=Wildlife__Size,O|size=count_*,Q""","count_*,Q|Effect__Amount_of_damage,O|Wildlife__Size,O",3,TRUE,"Effect__Amount_of_damage,Wildlife__Size",2,"Effect__Amount_of_damage,O|Wildlife__Size,O",2,"Effect__Amount_of_damage,Wildlife__Size",2,TRUE,TRUE,"mark=point|x=Effect__Amount_of_damage,O|y=Wildlife__Size,O|size=count_*,Q","{""marktype"":""point"",""enc"":{""x"":{""type"":""O"",""name"":""Effect__Amount_of_damage""},""y"":{""type"":""O"",""name"":""Wildlife__Size""},""size"":{""type"":""Q"",""name"":""*"",""aggr"":""count""}}}",point,,,FALSE
voyager,353,Birdstrikes,2,720,BOOKMARK_ADD,3/18/2015 22:00:00,"""mark=point|x=Effect__Amount_of_damage,O|y=Wildlife__Size,O|size=sum_Cost__Repair,Q""","sum_Cost__Repair,Q|Effect__Amount_of_damage,O|Wildlife__Size,O",3,TRUE,"Cost__Repair,Effect__Amount_of_damage,Wildlife__Size",3,"Effect__Amount_of_damage,O|Wildlife__Size,O",2,"Effect__Amount_of_damage,Wildlife__Size",2,TRUE,TRUE,"mark=point|x=Effect__Amount_of_damage,O|y=Wildlife__Size,O|size=sum_Cost__Repair,Q","{""marktype"":""point"",""enc"":{""x"":{""type"":""O"",""name"":""Effect__Amount_of_damage""},""y"":{""type"":""O"",""name"":""Wildlife__Size""},""size"":{""type"":""Q"",""name"":""Cost__Repair"",""aggr"":""sum""}}}",point,,,FALSE
voyager,353,Birdstrikes,2,812,BOOKMARK_ADD,3/18/2015 22:02:00,"""mark=bar|x=count_*,Q|y=Origin_State,O""","count_*,Q|Origin_State,O",2,TRUE,Origin_State,1,"Origin_State,O",1,Origin_State,1,TRUE,FALSE,"mark=bar|x=count_*,Q|y=Origin_State,O","{""marktype"":""bar"",""enc"":{""x"":{""type"":""Q"",""name"":""*"",""aggr"":""count""},""y"":{""type"":""O"",""name"":""Origin_State""}}}",bar,,,FALSE
voyager,353,Birdstrikes,2,878,BOOKMARK_ADD,3/18/2015 22:04:00,"""mark=bar|x=avg_Speed_IAS_in_knots,Q|y=When__Time_of_day,O""","avg_Speed_IAS_in_knots,Q|When__Time_of_day,O",2,TRUE,"Speed_IAS_in_knots,When__Time_of_day",2,"When__Time_of_day,O|Speed_IAS_in_knots,Q",2,"Speed_IAS_in_knots,When__Time_of_day",2,FALSE,FALSE,"mark=bar|x=avg_Speed_IAS_in_knots,Q|y=When__Time_of_day,O","{""marktype"":""bar"",""enc"":{""x"":{""type"":""Q"",""name"":""Speed_IAS_in_knots"",""aggr"":""avg""},""y"":{""type"":""O"",""name"":""When__Time_of_day""}}}",bar,,,FALSE
voyager,353,Birdstrikes,2,912,BOOKMARK_ADD,3/18/2015 22:05:00,"""mark=bar|x=count_*,Q|y=When__Phase_of_flight,O""","count_*,Q|When__Phase_of_flight,O",2,TRUE,When__Phase_of_flight,1,"When__Phase_of_flight,O|count_*,Q",2,When__Phase_of_flight,1,FALSE,FALSE,"mark=bar|x=count_*,Q|y=When__Phase_of_flight,O","{""marktype"":""bar"",""enc"":{""x"":{""type"":""Q"",""name"":""*"",""aggr"":""count""},""y"":{""type"":""O"",""name"":""When__Phase_of_flight""}}}",bar,,,TRUE
